Method,SNR_dB,BER,DisplayBER,ErrorCount,BitTotal
TE-CCK-4次迭代,-1,0.418619791666667,0.418619791666667,643,1536
TE-CCK-4次迭代,0,0.356770833333333,0.356770833333333,548,1536
TE-CCK-4次迭代,1,0.30859375,0.30859375,474,1536
TE-CCK-4次迭代,2,0.251953125,0.251953125,387,1536
TE-CCK-4次迭代,3,0.193359375,0.193359375,297,1536
TE-CCK-4次迭代,4,0.0520833333333333,0.0520833333333333,80,1536
TE-CCK-4次迭代,5,0.00651041666666667,0.00651041666666667,10,1536
TE-CCK-4次迭代,6,0,NaN,0,1536
TE-CCK-4次迭代,7,0.000651041666666667,0.000651041666666667,1,1536
TE-CCK-4次迭代,8,0,NaN,0,1536
TE-CCK-4次迭代,9,0,NaN,0,1536
TE-CCK-4次迭代,10,0,NaN,0,1536
DSSS-2,-5,0.293619791666667,0.293619791666667,902,3072
DSSS-2,-4,0.267903645833333,0.267903645833333,823,3072
DSSS-2,-3,0.2626953125,0.2626953125,807,3072
DSSS-2,-2,0.219401041666667,0.219401041666667,674,3072
DSSS-2,-1,0.203450520833333,0.203450520833333,625,3072
DSSS-2,0,0.174479166666667,0.174479166666667,536,3072
DSSS-2,1,0.1669921875,0.1669921875,513,3072
DSSS-2,2,0.140625,0.140625,432,3072
DSSS-2,3,0.1259765625,0.1259765625,387,3072
DSSS-2,4,0.099609375,0.099609375,306,3072
DSSS-2,5,0.0729166666666667,0.0729166666666667,224,3072
DSSS-2,6,0.0631510416666667,0.0631510416666667,194,3072
DSSS-2,7,0.0582682291666667,0.0582682291666667,179,3072
DSSS-2,8,0.03125,0.03125,96,3072
DSSS-2,9,0.0240885416666667,0.0240885416666667,74,3072
DSSS-2,10,0.0107421875,0.0107421875,33,3072
DSSS-4,-5,0.271809895833333,0.271809895833333,835,3072
DSSS-4,-4,0.2451171875,0.2451171875,753,3072
DSSS-4,-3,0.216471354166667,0.216471354166667,665,3072
DSSS-4,-2,0.189127604166667,0.189127604166667,581,3072
DSSS-4,-1,0.144205729166667,0.144205729166667,443,3072
DSSS-4,0,0.115234375,0.115234375,354,3072
DSSS-4,1,0.0963541666666667,0.0963541666666667,296,3072
DSSS-4,2,0.0784505208333333,0.0784505208333333,241,3072
DSSS-4,3,0.0546875,0.0546875,168,3072
DSSS-4,4,0.0387369791666667,0.0387369791666667,119,3072
DSSS-4,5,0.0263671875,0.0263671875,81,3072
DSSS-4,6,0.0159505208333333,0.0159505208333333,49,3072
DSSS-4,7,0.0123697916666667,0.0123697916666667,38,3072
DSSS-4,8,0.0029296875,0.0029296875,9,3072
DSSS-4,9,0.00130208333333333,0.00130208333333333,4,3072
DSSS-4,10,0,NaN,0,3072
DSSS-8,-5,0.260091145833333,0.260091145833333,799,3072
DSSS-8,-4,0.230143229166667,0.230143229166667,707,3072
DSSS-8,-3,0.189778645833333,0.189778645833333,583,3072
DSSS-8,-2,0.167643229166667,0.167643229166667,515,3072
DSSS-8,-1,0.133138020833333,0.133138020833333,409,3072
DSSS-8,0,0.1171875,0.1171875,360,3072
DSSS-8,1,0.0823567708333333,0.0823567708333333,253,3072
DSSS-8,2,0.0563151041666667,0.0563151041666667,173,3072
DSSS-8,3,0.0390625,0.0390625,120,3072
DSSS-8,4,0.0250651041666667,0.0250651041666667,77,3072
DSSS-8,5,0.0139973958333333,0.0139973958333333,43,3072
DSSS-8,6,0.0078125,0.0078125,24,3072
DSSS-8,7,0.001953125,0.001953125,6,3072
DSSS-8,8,0.000325520833333333,0.000325520833333333,1,3072
DSSS-8,9,0,NaN,0,3072
DSSS-8,10,0,NaN,0,3072
