1,1.7,0.688053534805287,0.272364339152449,0.74
1,1.9,0.299444952250601,0.018240629694041,0.3
1,2.1,-0.292436447670768,0.102863618805203,0.31
1,2.3,-0.0775647844604536,0.0779981038974883,0.11
1,3.85,0.0485870576998792,0.162908863552812,0.17
1,4.4,0.443556388916762,0.121892287906668,0.46
1,4.6,-0.0899552869693516,0.00283660823195586,0.09
1,4.8,-0.0482883439709091,0.0129705757985976,0.05
1,5,-0.0711925359428489,0.0364914075643317,0.08
1,5.18,0.0299864447951814,0.000901736405794532,0.03
1,5.35,0.0134688495995835,0.0147847925404383,0.02
1,8.3,-0.063850363335027,-0.0286902614485307,0.07
1,8.75,-0.0999529737893515,0.00306643615052076,0.1
1,9,0.105808952104378,0.106322460724785,0.15
1,10.3,-0.0293230697516005,0.00633700089496396,0.03
1,10.85,-0.0599228549799226,0.126527670693233,0.14
1,11.05,0.0259610529895723,-0.117158114220367,0.12
1,11.23,0.0756640166213125,-0.0798433252609743,0.11
1,12.55,0.0309348731609406,0.0253581076288535,0.04
2,2.95,-0.441581124606459,-0.618551623060917,0.76
2,4.1,0.282877821640889,-0.222665978595081,0.36
2,4.2,0.454643696293124,-0.231082473201509,0.51
2,4.35,0.0974711007602082,0.13928167329765,0.17
2,4.55,0.0514078019920515,0.0309392613736337,0.06
2,5.2,0.0837391548744021,-0.147945104484471,0.17
2,5.38,0.101600227804123,-0.0638544729063698,0.12
2,5.7,0.0442322201708842,0.0666596632061281,0.08
2,7.6,-0.193434367356819,0.104800503459034,0.22
2,8.3,-0.0495149146955487,0.0494800285235622,0.07
2,8.55,0.0497598555078918,0.00489456635808807,0.05
2,9.6,0.0169822545481823,-0.024730609180947,0.03
2,9.9,-0.0230586788557047,-0.0443654970605478,0.05
2,10.35,0.0775786017721697,0.0630996081372548,0.1
2,11.5,-0.0372204493440438,0.0470599421018287,0.06
2,12.3,0.0124175502554869,0.0587009748271054,0.06
2,12.6,-0.0433182884437657,-0.0249705003214337,0.05
3,1.45,-0.0452974115219622,-0.648419728655298,0.65
3,4.6,-0.276525255976924,0.0439747974059745,0.28
3,5.85,0.231215959434644,0.175040509890474,0.29
3,6.15,-0.0911898817871601,0.0410415089835129,0.1
3,7.55,-0.0705736435928463,-0.132360722384059,0.15
3,7.85,0.13829036259381,0.0218122812578747,0.14
3,8.15,-0.0993641959635407,0.0838257511777799,0.13
3,8.4,0.065896218712501,0.0236154263013444,0.07
3,10.75,-0.03008751449306,-0.02635794892684,0.04
3,10.95,-0.0555705026918292,-0.0226256321586251,0.06
3,11.18,-0.0321837921282752,0.0732407231275332,0.08
3,11.4,-0.0498983330811994,-0.0490933432933395,0.07
3,15.35,0.0376965585034025,0.0133779474135443,0.04
3,17.05,0.0999612797435062,-0.00278254416685436,0.1
3,17.6,0.0117941411225375,-0.0161523445722802,0.02
3,19.35,0.0099558979690451,0.00093813412152187,0.01
4,6.55,-0.100336782120351,-0.581405650259552,0.59
4,8.25,-0.19329731300908,-0.279707255507378,0.34
4,8.5,-0.0766297635541039,0.382397540967044,0.39
4,9.35,-0.0877586964967399,0.201738472258499,0.22
4,10.1,-0.135952306690264,0.0334211056908127,0.14
4,10.6,-0.101559343616479,-0.0963623356098739,0.14
4,11.5,-0.136506707721519,0.117328252126382,0.18
4,12.95,-0.136282013997058,0.185276044487424,0.23
4,13.45,-0.189925168237427,-0.00533202306681701,0.19
4,13.85,0.00416983129878112,0.119927530229467,0.12
4,14.2,-0.0137162816737506,0.0889486571964205,0.09
4,14.55,0.0258727144655338,-0.0757007440266274,0.08
4,15.2,0.0388747668766567,0.00942085454115461,0.04
4,15.65,-0.0298880949552184,0.00258877962519961,0.03
4,16,0.0191346342852801,0.0058194304505323,0.02
4,19.7,0.0398572771481748,0.00337601219393318,0.04
4,21.45,-0.0223484938195978,-0.0447274504526627,0.05
4,22.3,0.00973721447400841,0.0693194536496586,0.07
4,22.7,0.068399124979866,-0.0148848816585375,0.07
