-15,0.45578125,0.440385416666667,0.3780625,0.3166875
-14,0.44553125,0.405427083333333,0.36953125,0.312041666666667
-13,0.429895833333333,0.396645833333333,0.32121875,0.2501875
-12,0.412333333333333,0.364364583333333,0.284479166666667,0.179989583333333
-11,0.414166666666667,0.332197916666667,0.246510416666667,0.135229166666667
-10,0.37684375,0.3036875,0.20659375,0.0689375
-9,0.343166666666667,0.24465625,0.145166666666667,0.05253125
-8,0.314375,0.210020833333333,0.093125,0.0244375
-7,0.2758125,0.17484375,0.0498125,0.01196875
-6,0.241833333333333,0.107375,0.02896875,0.000979166666666667
-5,0.21496875,0.0830416666666667,0.0172604166666667,0.00090625
-4,0.161052083333333,0.054125,0.0114895833333333,0.00109375
-3,0.132739583333333,0.0436770833333333,0.00489583333333333,0
-2,0.0950104166666667,0.0260833333333333,0.001,0
-1,0.0737604166666667,0.0123333333333333,0,0
0,0.051125,0.0150416666666667,0,0
1,0.03459375,0.00192708333333333,0,0
2,0.0144583333333333,0.00209375,0,0
3,0.0110416666666667,0,0,0
4,0.00301041666666667,0,0,0
5,0.00402083333333333,0,0,0
6,0.002,0,0,0
7,0,0,0,0
8,0,0,0,0
9,0,0,0,0
10,0,0,0,0
