Method,SNR_dB,BER,DisplayBER,ErrorCount,BitTotal
TE-CCK-3次迭代,9,0,NaN,0,12288
TE-CCK-3次迭代,10,8.13802083333333e-05,NaN,1,12288
TE-CCK-4次迭代,-5,0.384440104166667,0.384440104166667,4724,12288
TE-CCK-4次迭代,-4,0.367919921875,0.367919921875,4521,12288
TE-CCK-4次迭代,-3,0.347981770833333,0.347981770833333,4276,12288
TE-CCK-4次迭代,-2,0.300455729166667,0.300455729166667,3692,12288
TE-CCK-4次迭代,-1,0.254313151041667,0.254313151041667,3125,12288
TE-CCK-4次迭代,0,0.198649088541667,0.198649088541667,2441,12288
TE-CCK-4次迭代,1,0.139485677083333,0.139485677083333,1714,12288
TE-CCK-4次迭代,2,0.0736490885416667,0.0736490885416667,905,12288
TE-CCK-4次迭代,3,0.0321451822916667,0.0321451822916667,395,12288
TE-CCK-4次迭代,4,0.00838216145833333,0.00838216145833333,103,12288
TE-CCK-4次迭代,5,0.00301106770833333,0.00301106770833333,37,12288
TE-CCK-4次迭代,6,0.000732421875,0.000732421875,9,12288
TE-CCK-4次迭代,7,0.000244140625,NaN,3,12288
TE-CCK-4次迭代,8,8.13802083333333e-05,NaN,1,12288
TE-CCK-4次迭代,9,0,NaN,0,12288
TE-CCK-4次迭代,10,8.13802083333333e-05,NaN,1,12288
DSSS-2,-5,0.423136393229167,0.423136393229167,10399,24576
DSSS-2,-4,0.42041015625,0.42041015625,10332,24576
DSSS-2,-3,0.415079752604167,0.415079752604167,10201,24576
DSSS-2,-2,0.406982421875,0.406982421875,10002,24576
DSSS-2,-1,0.399576822916667,0.399576822916667,9820,24576
DSSS-2,0,0.399210611979167,0.399210611979167,9811,24576
DSSS-2,1,0.392374674479167,0.392374674479167,9643,24576
DSSS-2,2,0.396891276041667,0.396891276041667,9754,24576
DSSS-2,3,0.385660807291667,0.385660807291667,9478,24576
DSSS-2,4,0.379923502604167,0.379923502604167,9337,24576
DSSS-2,5,0.3826904296875,0.3826904296875,9405,24576
DSSS-2,6,0.379069010416667,0.379069010416667,9316,24576
DSSS-2,7,0.375081380208333,0.375081380208333,9218,24576
DSSS-2,8,0.3734130859375,0.3734130859375,9177,24576
DSSS-2,9,0.368693033854167,0.368693033854167,9061,24576
DSSS-2,10,0.368326822916667,0.368326822916667,9052,24576
DSSS-4,-5,0.385294596354167,0.385294596354167,9469,24576
DSSS-4,-4,0.382568359375,0.382568359375,9402,24576
DSSS-4,-3,0.365763346354167,0.365763346354167,8989,24576
DSSS-4,-2,0.3531494140625,0.3531494140625,8679,24576
DSSS-4,-1,0.335693359375,0.335693359375,8250,24576
DSSS-4,0,0.322550455729167,0.322550455729167,7927,24576
DSSS-4,1,0.311279296875,0.311279296875,7650,24576
DSSS-4,2,0.296142578125,0.296142578125,7278,24576
DSSS-4,3,0.290812174479167,0.290812174479167,7147,24576
DSSS-4,4,0.276529947916667,0.276529947916667,6796,24576
DSSS-4,5,0.264200846354167,0.264200846354167,6493,24576
DSSS-4,6,0.259358723958333,0.259358723958333,6374,24576
DSSS-4,7,0.257283528645833,0.257283528645833,6323,24576
DSSS-4,8,0.2498779296875,0.2498779296875,6141,24576
DSSS-4,9,0.244425455729167,0.244425455729167,6007,24576
DSSS-4,10,0.245686848958333,0.245686848958333,6038,24576
DSSS-8,-5,0.20751953125,0.20751953125,5100,24576
DSSS-8,-4,0.186971028645833,0.186971028645833,4595,24576
DSSS-8,-3,0.159016927083333,0.159016927083333,3908,24576
DSSS-8,-2,0.129231770833333,0.129231770833333,3176,24576
DSSS-8,-1,0.105143229166667,0.105143229166667,2584,24576
DSSS-8,0,0.0794270833333333,0.0794270833333333,1952,24576
DSSS-8,1,0.0574951171875,0.0574951171875,1413,24576
DSSS-8,2,0.0399169921875,0.0399169921875,981,24576
DSSS-8,3,0.022216796875,0.022216796875,546,24576
DSSS-8,4,0.0137125651041667,0.0137125651041667,337,24576
DSSS-8,5,0.0062255859375,0.0062255859375,153,24576
DSSS-8,6,0.00325520833333333,0.00325520833333333,80,24576
DSSS-8,7,0.001220703125,0.001220703125,30,24576
DSSS-8,8,0.000325520833333333,0.000325520833333333,8,24576
DSSS-8,9,0,NaN,0,24576
DSSS-8,10,4.06901041666667e-05,NaN,1,24576
