0,0.22568359375,0.22392578125,0.194140625,0.18935546875,0.085546875,0.21708984375
1,0.18408203125,0.17158203125,0.13935546875,0.13486328125,0.0673828125,0.16396484375
2,0.1669921875,0.133984375,0.101171875,0.08857421875,0.05185546875,0.12724609375
3,0.1451171875,0.09853515625,0.0689453125,0.06162109375,0.034375,0.0904296875
4,0.1263671875,0.06708984375,0.0470703125,0.039453125,0.0234375,0.06357421875
5,0.10419921875,0.0375,0.0259765625,0.01875,0.015234375,0.03544921875
6,0.08251953125,0.0158203125,0.01015625,0.0076171875,0.00888671875,0.01513671875
7,0.06513671875,0.00751953125,0.00458984375,0.00146484375,0.005859375,0.00703125
8,0.0681640625,0.004296875,0.001953125,0.00078125,0.0021484375,0.00419921875
9,0.0515625,0.0001953125,0,0,0.00263671875,0.0001953125
10,0.04658203125,0,0,0,0.001171875,0
