Method,SNR_dB,BER,DisplayBER,ErrorCount,BitTotal
TE-CCK-4次迭代,4,0.2421875,0.2421875,93,384
TE-CCK-4次迭代,5,0,NaN,0,384
TE-CCK-4次迭代,6,0,NaN,0,384
TE-CCK-4次迭代,7,0,NaN,0,384
TE-CCK-4次迭代,8,0,NaN,0,384
TE-CCK-4次迭代,9,0,NaN,0,384
TE-CCK-4次迭代,10,0,NaN,0,384
DSSS-2,-5,0.33203125,0.33203125,255,768
DSSS-2,-4,0.295572916666667,0.295572916666667,227,768
DSSS-2,-3,0.30078125,0.30078125,231,768
DSSS-2,-2,0.243489583333333,0.243489583333333,187,768
DSSS-2,-1,0.229166666666667,0.229166666666667,176,768
DSSS-2,0,0.190104166666667,0.190104166666667,146,768
DSSS-2,1,0.177083333333333,0.177083333333333,136,768
DSSS-2,2,0.138020833333333,0.138020833333333,106,768
DSSS-2,3,0.147135416666667,0.147135416666667,113,768
DSSS-2,4,0.0885416666666667,0.0885416666666667,68,768
DSSS-2,5,0.07421875,0.07421875,57,768
DSSS-2,6,0.0859375,0.0859375,66,768
DSSS-2,7,0.0494791666666667,0.0494791666666667,38,768
DSSS-2,8,0.0377604166666667,0.0377604166666667,29,768
DSSS-2,9,0.0247395833333333,0.0247395833333333,19,768
DSSS-2,10,0.00911458333333333,0.00911458333333333,7,768
DSSS-4,-5,0.2890625,0.2890625,222,768
DSSS-4,-4,0.2421875,0.2421875,186,768
DSSS-4,-3,0.256510416666667,0.256510416666667,197,768
DSSS-4,-2,0.20703125,0.20703125,159,768
DSSS-4,-1,0.161458333333333,0.161458333333333,124,768
DSSS-4,0,0.1171875,0.1171875,90,768
DSSS-4,1,0.130208333333333,0.130208333333333,100,768
DSSS-4,2,0.0794270833333333,0.0794270833333333,61,768
DSSS-4,3,0.0651041666666667,0.0651041666666667,50,768
DSSS-4,4,0.0572916666666667,0.0572916666666667,44,768
DSSS-4,5,0.03125,0.03125,24,768
DSSS-4,6,0.0143229166666667,0.0143229166666667,11,768
DSSS-4,7,0.01171875,0.01171875,9,768
DSSS-4,8,0.00390625,0.00390625,3,768
DSSS-4,9,0,NaN,0,768
DSSS-4,10,0,NaN,0,768
DSSS-8,-5,0.26171875,0.26171875,201,768
DSSS-8,-4,0.233072916666667,0.233072916666667,179,768
DSSS-8,-3,0.200520833333333,0.200520833333333,154,768
DSSS-8,-2,0.194010416666667,0.194010416666667,149,768
