Method,SNR_dB,BER,DisplayBER,ErrorCount,BitTotal
DSSS-2,5,0.152604166666667,0.152604166666667,586,3840
DSSS-2,6,0.145052083333333,0.145052083333333,557,3840
DSSS-2,7,0.13359375,0.13359375,513,3840
DSSS-2,8,0.12890625,0.12890625,495,3840
DSSS-2,9,0.134375,0.134375,516,3840
DSSS-2,10,0.132291666666667,0.132291666666667,508,3840
DSSS-4,-5,0.261979166666667,0.261979166666667,1006,3840
DSSS-4,-4,0.239322916666667,0.239322916666667,919,3840
DSSS-4,-3,0.211458333333333,0.211458333333333,812,3840
DSSS-4,-2,0.17734375,0.17734375,681,3840
DSSS-4,-1,0.149479166666667,0.149479166666667,574,3840
DSSS-4,0,0.116145833333333,0.116145833333333,446,3840
DSSS-4,1,0.0880208333333333,0.0880208333333333,338,3840
DSSS-4,2,0.0744791666666667,0.0744791666666667,286,3840
DSSS-4,3,0.0604166666666667,0.0604166666666667,232,3840
DSSS-4,4,0.0450520833333333,0.0450520833333333,173,3840
DSSS-4,5,0.0325520833333333,0.0325520833333333,125,3840
DSSS-4,6,0.0205729166666667,0.0205729166666667,79,3840
DSSS-4,7,0.0151041666666667,0.0151041666666667,58,3840
DSSS-4,8,0.0104166666666667,0.0104166666666667,40,3840
DSSS-4,9,0.00677083333333333,0.00677083333333333,26,3840
DSSS-4,10,0.00520833333333333,0.00520833333333333,20,3840
DSSS-8,-5,0.244791666666667,0.244791666666667,940,3840
DSSS-8,-4,0.215885416666667,0.215885416666667,829,3840
DSSS-8,-3,0.1828125,0.1828125,702,3840
DSSS-8,-2,0.1640625,0.1640625,630,3840
DSSS-8,-1,0.125260416666667,0.125260416666667,481,3840
DSSS-8,0,0.09921875,0.09921875,381,3840
DSSS-8,1,0.0690104166666667,0.0690104166666667,265,3840
DSSS-8,2,0.0544270833333333,0.0544270833333333,209,3840
DSSS-8,3,0.0361979166666667,0.0361979166666667,139,3840
DSSS-8,4,0.0208333333333333,0.0208333333333333,80,3840
DSSS-8,5,0.0127604166666667,0.0127604166666667,49,3840
DSSS-8,6,0.0078125,0.0078125,30,3840
DSSS-8,7,0.00390625,0.00390625,15,3840
DSSS-8,8,0.00078125,0.00078125,3,3840
DSSS-8,9,0.000260416666666667,0.000260416666666667,1,3840
DSSS-8,10,0.000260416666666667,0.000260416666666667,1,3840
