Method,SNR_dB,BER,DisplayBER,ErrorCount,BitTotal
DSSS-8,1,0.0963541666666667,0.0963541666666667,370,3840
DSSS-8,2,0.0734375,0.0734375,282,3840
DSSS-8,3,0.04375,0.04375,168,3840
DSSS-8,4,0.0296875,0.0296875,114,3840
DSSS-8,5,0.0182291666666667,0.0182291666666667,70,3840
DSSS-8,6,0.00859375,0.00859375,33,3840
DSSS-8,7,0.0046875,0.0046875,18,3840
DSSS-8,8,0.00208333333333333,0.00208333333333333,8,3840
DSSS-8,9,0.00130208333333333,0.00130208333333333,5,3840
DSSS-8,10,0.000260416666666667,0.000260416666666667,1,3840
