Method,SNR_dB,BER,DisplayBER,ErrorCount,BitTotal
TE-CCK-3 iterations,9,0,NaN,0,1920
TE-CCK-3 iterations,10,0,NaN,0,1920
TE-CCK-4 iterations,-5,0.422916666666667,0.422916666666667,812,1920
TE-CCK-4 iterations,-4,0.4046875,0.4046875,777,1920
TE-CCK-4 iterations,-3,0.3859375,0.3859375,741,1920
TE-CCK-4 iterations,-2,0.324479166666667,0.324479166666667,623,1920
TE-CCK-4 iterations,-1,0.260416666666667,0.260416666666667,500,1920
TE-CCK-4 iterations,0,0.2171875,0.2171875,417,1920
TE-CCK-4 iterations,1,0.175,0.175,336,1920
TE-CCK-4 iterations,2,0.136458333333333,0.136458333333333,262,1920
TE-CCK-4 iterations,3,0.0505208333333333,0.0505208333333333,97,1920
TE-CCK-4 iterations,4,0.0385416666666667,0.0385416666666667,74,1920
TE-CCK-4 iterations,5,0.0140625,0.0140625,27,1920
TE-CCK-4 iterations,6,0.00364583333333333,0.00364583333333333,7,1920
TE-CCK-4 iterations,7,0,NaN,0,1920
TE-CCK-4 iterations,8,0,NaN,0,1920
TE-CCK-4 iterations,9,0,NaN,0,1920
TE-CCK-4 iterations,10,0,NaN,0,1920
DSSS-2,-5,0.325260416666667,0.325260416666667,1249,3840
DSSS-2,-4,0.302864583333333,0.302864583333333,1163,3840
DSSS-2,-3,0.264583333333333,0.264583333333333,1016,3840
DSSS-2,-2,0.267447916666667,0.267447916666667,1027,3840
DSSS-2,-1,0.223177083333333,0.223177083333333,857,3840
DSSS-2,0,0.20546875,0.20546875,789,3840
DSSS-2,1,0.179166666666667,0.179166666666667,688,3840
DSSS-2,2,0.1609375,0.1609375,618,3840
DSSS-2,3,0.144270833333333,0.144270833333333,554,3840
DSSS-2,4,0.134895833333333,0.134895833333333,518,3840
DSSS-2,5,0.1203125,0.1203125,462,3840
DSSS-2,6,0.111197916666667,0.111197916666667,427,3840
DSSS-2,7,0.0955729166666667,0.0955729166666667,367,3840
DSSS-2,8,0.0908854166666667,0.0908854166666667,349,3840
DSSS-2,9,0.0893229166666667,0.0893229166666667,343,3840
DSSS-2,10,0.0838541666666667,0.0838541666666667,322,3840
DSSS-4,-5,0.297395833333333,0.297395833333333,1142,3840
DSSS-4,-4,0.268229166666667,0.268229166666667,1030,3840
DSSS-4,-3,0.233333333333333,0.233333333333333,896,3840
DSSS-4,-2,0.197916666666667,0.197916666666667,760,3840
DSSS-4,-1,0.18359375,0.18359375,705,3840
DSSS-4,0,0.151302083333333,0.151302083333333,581,3840
DSSS-4,1,0.112760416666667,0.112760416666667,433,3840
DSSS-4,2,0.104166666666667,0.104166666666667,400,3840
DSSS-4,3,0.075,0.075,288,3840
DSSS-4,4,0.0557291666666667,0.0557291666666667,214,3840
DSSS-4,5,0.0421875,0.0421875,162,3840
DSSS-4,6,0.0361979166666667,0.0361979166666667,139,3840
DSSS-4,7,0.0296875,0.0296875,114,3840
DSSS-4,8,0.0244791666666667,0.0244791666666667,94,3840
DSSS-4,9,0.0200520833333333,0.0200520833333333,77,3840
DSSS-4,10,0.0138020833333333,0.0138020833333333,53,3840
DSSS-8,-5,0.272395833333333,0.272395833333333,1046,3840
DSSS-8,-4,0.258072916666667,0.258072916666667,991,3840
DSSS-8,-3,0.2109375,0.2109375,810,3840
DSSS-8,-2,0.181510416666667,0.181510416666667,697,3840
DSSS-8,-1,0.158072916666667,0.158072916666667,607,3840
DSSS-8,0,0.136979166666667,0.136979166666667,526,3840
DSSS-8,1,0.0989583333333333,0.0989583333333333,380,3840
DSSS-8,2,0.0783854166666667,0.0783854166666667,301,3840
DSSS-8,3,0.0479166666666667,0.0479166666666667,184,3840
DSSS-8,4,0.03203125,0.03203125,123,3840
DSSS-8,5,0.02421875,0.02421875,93,3840
DSSS-8,6,0.0106770833333333,0.0106770833333333,41,3840
DSSS-8,7,0.00963541666666667,0.00963541666666667,37,3840
DSSS-8,8,0.00520833333333333,0.00520833333333333,20,3840
DSSS-8,9,0.00286458333333333,0.00286458333333333,11,3840
DSSS-8,10,0.00078125,0.00078125,3,3840
