Method,SNR_dB,BER,DisplayBER,ErrorCount,BitTotal
TE-CCK-4次迭代,-4,0.384114583333333,0.384114583333333,1180,3072
TE-CCK-4次迭代,-3,0.3369140625,0.3369140625,1035,3072
TE-CCK-4次迭代,-2,0.328450520833333,0.328450520833333,1009,3072
TE-CCK-4次迭代,-1,0.281575520833333,0.281575520833333,865,3072
TE-CCK-4次迭代,0,0.225260416666667,0.225260416666667,692,3072
TE-CCK-4次迭代,1,0.134440104166667,0.134440104166667,413,3072
TE-CCK-4次迭代,2,0.104817708333333,0.104817708333333,322,3072
TE-CCK-4次迭代,3,0.0530598958333333,0.0530598958333333,163,3072
TE-CCK-4次迭代,4,0.0221354166666667,0.0221354166666667,68,3072
TE-CCK-4次迭代,5,0.005859375,0.005859375,18,3072
TE-CCK-4次迭代,6,0.000325520833333333,0.000325520833333333,1,3072
TE-CCK-4次迭代,7,0,NaN,0,3072
TE-CCK-4次迭代,8,0,NaN,0,3072
TE-CCK-4次迭代,9,0.000325520833333333,0.000325520833333333,1,3072
TE-CCK-4次迭代,10,0,NaN,0,3072
DSSS-2,-5,0.292154947916667,0.292154947916667,1795,6144
DSSS-2,-4,0.278971354166667,0.278971354166667,1714,6144
DSSS-2,-3,0.2626953125,0.2626953125,1614,6144
DSSS-2,-2,0.23388671875,0.23388671875,1437,6144
DSSS-2,-1,0.204264322916667,0.204264322916667,1255,6144
DSSS-2,0,0.178548177083333,0.178548177083333,1097,6144
DSSS-2,1,0.173990885416667,0.173990885416667,1069,6144
DSSS-2,2,0.138671875,0.138671875,852,6144
DSSS-2,3,0.130533854166667,0.130533854166667,802,6144
DSSS-2,4,0.102864583333333,0.102864583333333,632,6144
DSSS-2,5,0.07958984375,0.07958984375,489,6144
DSSS-2,6,0.0651041666666667,0.0651041666666667,400,6144
DSSS-2,7,0.0480143229166667,0.0480143229166667,295,6144
DSSS-2,8,0.0305989583333333,0.0305989583333333,188,6144
DSSS-2,9,0.0203450520833333,0.0203450520833333,125,6144
DSSS-2,10,0.0104166666666667,0.0104166666666667,64,6144
DSSS-4,-5,0.274251302083333,0.274251302083333,1685,6144
DSSS-4,-4,0.237955729166667,0.237955729166667,1462,6144
DSSS-4,-3,0.214192708333333,0.214192708333333,1316,6144
DSSS-4,-2,0.186360677083333,0.186360677083333,1145,6144
DSSS-4,-1,0.15185546875,0.15185546875,933,6144
DSSS-4,0,0.120442708333333,0.120442708333333,740,6144
DSSS-4,1,0.0973307291666667,0.0973307291666667,598,6144
DSSS-4,2,0.0782877604166667,0.0782877604166667,481,6144
DSSS-4,3,0.0548502604166667,0.0548502604166667,337,6144
DSSS-4,4,0.0397135416666667,0.0397135416666667,244,6144
DSSS-4,5,0.0301106770833333,0.0301106770833333,185,6144
DSSS-4,6,0.0183919270833333,0.0183919270833333,113,6144
DSSS-4,7,0.009765625,0.009765625,60,6144
DSSS-4,8,0.00325520833333333,0.00325520833333333,20,6144
DSSS-4,9,0.00130208333333333,0.00130208333333333,8,6144
DSSS-4,10,0.000325520833333333,0.000325520833333333,2,6144
DSSS-8,-5,0.2587890625,0.2587890625,1590,6144
DSSS-8,-4,0.23095703125,0.23095703125,1419,6144
DSSS-8,-3,0.1884765625,0.1884765625,1158,6144
DSSS-8,-2,0.170735677083333,0.170735677083333,1049,6144
DSSS-8,-1,0.131510416666667,0.131510416666667,808,6144
DSSS-8,0,0.113932291666667,0.113932291666667,700,6144
DSSS-8,1,0.0828450520833333,0.0828450520833333,509,6144
DSSS-8,2,0.0548502604166667,0.0548502604166667,337,6144
DSSS-8,3,0.0390625,0.0390625,240,6144
DSSS-8,4,0.0247395833333333,0.0247395833333333,152,6144
DSSS-8,5,0.013671875,0.013671875,84,6144
DSSS-8,6,0.00732421875,0.00732421875,45,6144
DSSS-8,7,0.00179036458333333,0.00179036458333333,11,6144
DSSS-8,8,0.00048828125,0.00048828125,3,6144
DSSS-8,9,0,NaN,0,6144
DSSS-8,10,0,NaN,0,6144
