t_s,rx
0.0035,263.312404557549
0.00352083333333333,158.93960326843
0.00354166666666667,-355.490035546343
0.0035625,-252.945009104427
0.00358333333333333,185.553794934042
0.00360416666666667,130.959794869966
0.003625,299.728306161172
0.00364583333333333,54.7647996375025
0.00366666666666667,-283.775967598166
0.0036875,-15.9412872656435
0.00370833333333333,265.482540458803
0.00372916666666667,80.7600522268004
0.00375,-377.782242139361
0.00377083333333333,-0.283051675150435
0.00379166666666667,242.71788302982
0.0038125,7.62423759727018
0.00383333333333333,-260.800126285966
0.00385416666666667,35.4053759063465
0.003875,-345.441728919165
0.00389583333333333,77.0311997697999
0.00391666666666667,317.486953965851
0.0039375,-4.1468519390815
0.00395833333333333,-307.840693683543
0.00397916666666667,-14.2183354285531
0.004,277.390845085339
0.00402083333333333,2.32991073300821
0.00404166666666667,-292.777869300619
0.0040625,49.5539492212011
0.00408333333333333,389.216186005728
0.00410416666666667,29.4520388905952
0.004125,263.000754594254
0.00414583333333333,65.3669996166941
0.00416666666666667,-264.619157854007
0.0041875,-90.0882551384899
0.00420833333333333,351.862722561373
0.00422916666666667,50.4485091947289
0.00425,-285.601819539726
0.00427083333333333,-0.202244301880757
0.00429166666666667,309.834492916838
0.0043125,-25.8426597335169
0.00433333333333333,-303.781009122793
0.00435416666666667,-40.6103315569049
0.004375,-288.5608415629
0.00439583333333333,-3.27742782260675
0.00441666666666667,202.542352918394
0.0044375,76.4975655089867
0.00445833333333333,-314.212800873488
0.00447916666666667,-188.677454162544
0.0045,258.959935979594
0.00452083333333333,100.181699917276
0.00454166666666667,-177.213084039359
0.0045625,-132.144857772426
0.00458333333333333,205.678905324116
0.00460416666666667,214.90600796381
0.004625,251.265600664459
0.00464583333333333,200.208470963313
0.00466666666666667,-267.854129245151
0.0046875,-241.408055587403
0.00470833333333333,172.258945123753
0.00472916666666667,247.781420983611
0.00475,-197.745679807123
0.00477083333333333,-203.817745190193
0.00479166666666667,205.733830836534
0.0048125,154.491171459738
0.00483333333333333,-239.711691566618
0.00485416666666667,-276.197059962723
0.004875,-31.0296473415625
0.00489583333333333,-296.738037470704
0.00491666666666667,0.76190741325026
0.0049375,92.0549785688558
0.00495833333333333,-20.6561625000047
0.00497916666666667,-216.600626075937
0.005,-72.4488736286806
0.00502083333333333,349.573563805208
0.00504166666666667,28.6752169509224
0.0050625,-294.291470922747
0.00508333333333333,3.8793167271313
0.00510416666666667,196.888033840763
0.005125,-219.405243570969
0.00514583333333333,273.829277519895
0.00516666666666667,220.248984632091
0.0051875,-173.293763885412
0.00520833333333333,-275.057362312252
0.00522916666666667,176.306040682693
0.00525,244.394060532075
0.00527083333333333,-152.134925771544
0.00529166666666667,-252.976824000062
0.0053125,163.740576635178
0.00533333333333333,353.852208732313
0.00535416666666667,-316.183180441989
0.005375,392.280746081405
0.00539583333333333,126.687034058924
0.00541666666666667,-194.945211441406
0.0054375,-207.747553076677
0.00545833333333333,227.765662473315
0.00547916666666667,102.02693494126
0.0055,-237.989502944091
0.00552083333333333,-221.073571968253
0.00554166666666667,292.637802578463
0.0055625,44.908019044701
0.00558333333333333,-259.774620370857
0.00560416666666667,-79.1562401020758
0.005625,47.1500615536773
0.00564583333333333,-209.661903093813
0.00566666666666667,34.3098512940202
0.0056875,236.042043580817
0.00570833333333333,53.1980756833603
0.00572916666666667,-342.87876508427
0.00575,-118.257406044609
0.00577083333333333,341.68406883766
0.00579166666666667,37.4939805638656
0.0058125,-288.529332454197
0.00583333333333333,18.1825208100395
0.00585416666666667,321.504970818335
0.005875,-255.750947070468
0.00589583333333333,76.3952618049797
0.00591666666666667,333.963403302284
0.0059375,14.6504769437706
0.00595833333333333,-327.815446999187
0.00597916666666667,-49.1709947778163
0.006,358.473779034781
0.00602083333333333,-89.1306614454649
0.00604166666666667,-287.126391866191
0.0060625,-128.440726342049
0.00608333333333333,347.98810926292
0.00610416666666667,62.0127589912706
0.006125,-27.094404800282
0.00614583333333333,271.486631436506
0.00616666666666667,-124.756302540395
0.0061875,-240.303151335025
0.00620833333333333,-170.741500588077
0.00622916666666667,139.857758324264
0.00625,41.6593774737607
0.00627083333333333,-339.530810931855
0.00629166666666667,-11.631420188634
0.0063125,322.940900131577
0.00633333333333333,89.1859419586319
0.00635416666666667,-323.807434478126
0.006375,283.511594579177
0.00639583333333333,112.209658847615
0.00641666666666667,-205.576734154709
0.0064375,-73.2992618555679
0.00645833333333333,312.336107701802
0.00647916666666667,107.56301895571
0.0065,-266.466184684979
0.00652083333333333,-54.0460268012443
0.00654166666666667,127.707905638328
0.0065625,84.7927293164227
0.00658333333333333,-335.109909975846
0.00660416666666667,-139.002375492737
0.006625,253.87640055321
0.00664583333333333,-125.366681428001
0.00666666666666667,-276.256593121472
0.0066875,147.037631893414
0.00670833333333333,229.881534850113
0.00672916666666667,-190.217764536399
0.00675,-203.066477267508
0.00677083333333333,196.821117448315
0.00679166666666667,164.684472010785
0.0068125,-183.188789605356
0.00683333333333333,-351.78813291009
0.00685416666666667,242.369865856772
0.006875,-38.4399169520294
0.00689583333333333,-350.709577474153
0.00691666666666667,-15.5170178080097
0.0069375,189.853678567426
0.00695833333333333,4.69121844507402
0.00697916666666667,-313.543010412415
0.007,127.105133956736
0.00702083333333333,348.848884245577
0.00704166666666667,-146.603873821772
0.0070625,-252.317367155619
0.00708333333333333,-91.3974177854743
0.00710416666666667,263.699302983429
0.007125,-165.776119450551
0.00714583333333333,-168.550062511878
0.00716666666666667,159.137612905789
0.0071875,310.557680861172
0.00720833333333333,-202.486735893336
0.00722916666666667,-197.897825074054
0.00725,213.717452757492
0.00727083333333333,223.115460014164
0.00729166666666667,-119.269910391831
0.0073125,-198.160509823312
0.00733333333333333,125.185174072588
0.00735416666666667,107.594697939488
0.007375,-142.485525519466
0.00739583333333333,-142.999729183699
0.00741666666666667,262.368541465808
0.0074375,140.472279219182
0.00745833333333333,-248.44109456522
0.00747916666666667,-164.01983357031
0.0075,226.803118886252
0.00752083333333333,101.106241227686
0.00754166666666667,-165.012143255326
0.0075625,-161.336728120249
0.00758333333333333,303.32864335599
0.00760416666666667,127.5955939598
0.007625,-290.104830772865
0.00764583333333333,-91.7505998834911
0.00766666666666667,258.452934844707
0.0076875,21.8682958355116
0.00770833333333333,-365.555593374984
0.00772916666666667,-16.3440550381456
0.00775,225.524431981653
0.00777083333333333,22.3286750504622
0.00779166666666667,-255.22582565153
0.0078125,-83.365062267131
0.00783333333333333,258.156185518668
0.00785416666666667,49.4773549568338
0.007875,-389.327820590235
0.00789583333333333,63.30219794412
0.00791666666666667,425.293715329584
0.0079375,58.6231402399334
0.00795833333333333,-296.489805857538
0.00797916666666667,27.1122621761086
0.008,213.892156463561
0.00802083333333333,113.823224503191
0.00804166666666667,-219.714161705811
0.0080625,49.0316528756359
0.00808333333333333,223.67553803773
0.00810416666666667,18.628416524415
0.008125,-309.929037580347
0.00814583333333333,-46.19497362596
0.00816666666666667,240.985218196478
0.0081875,-35.5109409607186
0.00820833333333333,-332.013527949737
0.00822916666666667,-37.3140225293113
0.00825,172.678332754698
0.00827083333333333,61.6152530255433
0.00829166666666667,-283.68354073869
0.0083125,18.2329723046225
0.00833333333333333,292.962193834854
0.00835416666666667,54.6913517598564
0.008375,-346.677377459078
0.00839583333333333,-168.402727984751
0.00841666666666667,228.739705144344
0.0084375,112.761136530165
0.00845833333333333,-189.80489249016
0.00847916666666667,-120.107893645018
0.0085,335.860829105182
0.00852083333333333,131.440336455291
0.00854166666666667,-187.031977911101
0.0085625,-94.6330481154007
0.00858333333333333,218.641090444331
0.00860416666666667,11.8707095791832
0.008625,-166.320865704517
0.00864583333333333,-164.222844841357
0.00866666666666667,157.943569950538
0.0086875,181.195374642058
0.00870833333333333,-200.646782487249
0.00872916666666667,-279.11114615901
0.00875,151.662718477296
0.00877083333333333,201.0611026108
0.00879166666666667,-178.986483387654
0.0088125,-216.002386555757
0.00883333333333333,219.142537096715
0.00885416666666667,218.784727899842
0.008875,110.843470580204
0.00889583333333333,-258.08373286737
0.00891666666666667,110.261658613365
0.0089375,232.964051332199
0.00895833333333333,24.9048651152612
0.00897916666666667,-296.490053226921
0.009,43.9402925087236
0.00902083333333333,316.879208090759
0.00904166666666667,-140.843736067627
0.0090625,-361.67525302839
0.00908333333333333,-80.7823645113837
0.00910416666666667,305.141980612668
0.009125,304.074623345492
0.00914583333333333,-195.791487516657
0.00916666666666667,-164.603422343274
0.0091875,209.156497753
0.00920833333333333,148.561942616788
0.00922916666666667,-161.099434498039
0.00925,-258.764530625141
0.00927083333333333,278.036093649612
0.00929166666666667,210.830866533768
0.0093125,-85.4202231636191
0.00933333333333333,-238.793551854196
0.00935416666666667,221.402923799054
0.009375,252.216065798149
0.00939583333333333,-17.4890683303575
0.00941666666666667,-316.064951013676
0.0094375,-68.633719154735
0.00945833333333333,262.308799282558
0.00947916666666667,31.9418122101894
0.0095,-303.936746976141
0.00952083333333333,-85.0542184197535
0.00954166666666667,204.985194961947
0.0095625,159.874021567115
0.00958333333333333,-304.812425413172
0.00960416666666667,10.227879811061
0.009625,-93.1494829652649
0.00964583333333333,287.986321024346
0.00966666666666667,-65.7752857851146
0.0096875,-320.031768075885
0.00970833333333333,-54.9332807292219
0.00972916666666667,309.696798075135
0.00975,76.2514029143607
0.00977083333333333,-266.812697902564
0.00979166666666667,-41.4794387233223
0.0098125,335.003122601015
0.00983333333333333,67.4984895701173
0.00985416666666667,-277.828556048511
0.009875,-242.244140212258
0.00989583333333333,25.2234579465291
0.00991666666666667,216.842366133845
0.0099375,46.4126087648007
0.00995833333333333,-327.632717788429
0.00997916666666667,-27.5432842116453
0.01,298.287282522979
0.0100208333333333,-28.1481776348613
0.0100416666666667,-295.529877957294
0.0100625,45.737200368863
0.0100833333333333,351.440732246608
0.0101041666666667,-21.4545577193502
0.010125,47.187835802537
0.0101458333333333,-290.376221578001
0.0101666666666667,-13.1361404930167
0.0101875,302.700664019707
0.0102083333333333,-18.2937550099921
0.0102291666666667,-271.97863800519
0.01025,17.330519008392
0.0102708333333333,294.412623876463
0.0102916666666667,125.099281579444
0.0103125,-325.957496074703
0.0103333333333333,-64.4364243484971
0.0103541666666667,181.847745191263
0.010375,311.686918923911
0.0103958333333333,159.042716212168
0.0104166666666667,-260.934622706716
0.0104375,-51.160153076638
0.0104583333333333,283.235053250695
0.0104791666666667,121.461959006462
0.0105,-265.108686473557
0.0105208333333333,-76.8107322197737
0.0105416666666667,278.222027102499
0.0105625,274.010672148522
0.0105833333333333,-343.297869122288
0.0106041666666667,-216.998498141839
0.010625,-283.939648467249
0.0106458333333333,109.014273709019
0.0106666666666667,187.744317732521
0.0106875,-186.116025626514
0.0107083333333333,-234.86203577463
0.0107291666666667,224.269005135483
0.01075,245.294471054631
0.0107708333333333,-145.288302164748
0.0107916666666667,-112.850355193608
0.0108125,265.92527127116
0.0108333333333333,143.096787312463
0.0108541666666667,-333.499614928753
0.010875,55.111555972128
0.0108958333333333,-389.314349693345
0.0109166666666667,4.07910955095892
0.0109375,279.317550569644
0.0109583333333333,130.123018433442
0.0109791666666667,-298.051894308127
0.011,-25.0337314967085
0.0110208333333333,308.231528871024
0.0110416666666667,9.05394129511235
0.0110625,-289.542593995217
0.0110833333333333,-31.2209592161251
0.0111041666666667,219.117372843323
0.011125,195.161269663364
0.0111458333333333,132.184963257421
0.0111666666666667,-238.892372688154
0.0111875,-132.897028819104
0.0112083333333333,164.878892649174
0.0112291666666667,216.533242632243
0.01125,-135.4928442238
0.0112708333333333,-243.44541258356
0.0112916666666667,253.373812565702
0.0113125,204.022564625828
0.0113333333333333,-128.589350759892
0.0113541666666667,-186.652635567388
0.011375,-269.06891477566
0.0113958333333333,-158.958072325858
0.0114166666666667,192.314841189595
0.0114375,89.5583003445568
0.0114583333333333,-300.871490587546
0.0114791666666667,-135.552578892085
0.0115,334.197810313106
0.0115208333333333,92.3905076976566
0.0115416666666667,-204.216057949573
0.0115625,-143.065050444422
0.0115833333333333,333.526919289106
0.0116041666666667,78.6694163799094
0.011625,286.604660411531
0.0116458333333333,86.4813073407574
0.0116666666666667,-301.110395791291
0.0116875,-53.9454631248945
0.0117083333333333,416.992397269825
0.0117291666666667,86.1965841194089
0.01175,-320.97449242452
0.0117708333333333,11.5656832813532
0.0117916666666667,272.575283794429
0.0118125,71.2194930423993
0.0118333333333333,-208.063419988887
0.0118541666666667,-126.129356085115
0.011875,-214.282650116265
0.0118958333333333,89.0875591923017
0.0119166666666667,280.050298948371
0.0119375,106.703145358298
0.0119583333333333,-286.417123967645
0.0119791666666667,-76.5146054429059
0.012,161.880793712042
0.0120208333333333,-19.4507490944779
0.0120416666666667,-252.311612519554
0.0120625,18.4731269300987
0.0120833333333333,321.185131305864
0.0121041666666667,-34.3404637639734
0.012125,284.614139246167
0.0121458333333333,-72.9635011189707
0.0121666666666667,-322.259548470209
0.0121875,-77.1968875701195
0.0122083333333333,325.619016431877
0.0122291666666667,30.8205843666323
0.01225,-364.468923584474
0.0122708333333333,-32.2678294001844
0.0122916666666667,251.711405703066
0.0123125,-9.05211788236213
0.0123333333333333,-241.058615008851
0.0123541666666667,-24.7554464721231
0.012375,-231.711321457149
0.0123958333333333,-52.0465327231331
0.0124166666666667,267.067309637732
0.0124375,139.719941186647
0.0124583333333333,-228.97472536223
0.0124791666666667,-45.399679683812
0.0125,299.78347709194
0.0125208333333333,203.221432942587
0.0125416666666667,-269.32505852492
0.0125625,-119.853476707458
0.0125833333333333,374.664757001048
0.0126041666666667,85.7830795714673
0.012625,175.647404929765
0.0126458333333333,270.447041610692
0.0126666666666667,-166.667952105921
0.0126875,-128.392596257794
0.0127083333333333,244.976443771757
0.0127291666666667,248.728656213819
0.01275,-229.30799100765
0.0127708333333333,-196.285208212203
0.0127916666666667,97.30397040854
0.0128125,245.850929227944
0.0128333333333333,-132.388768120572
0.0128541666666667,-217.894881370504
0.012875,53.7517306474779
0.0128958333333333,-152.566265678818
0.0129166666666667,56.4559023896185
0.0129375,293.459319202583
0.0129583333333333,46.47726637507
0.0129791666666667,-266.520278010878
0.013,-87.6039985971065
0.0130208333333333,267.074743364733
0.0130416666666667,82.1024649129408
0.0130625,-295.182270992107
0.0130833333333333,28.3191228770534
0.0131041666666667,231.01799609729
0.013125,-210.297322814425
0.0131458333333333,212.502050621721
0.0131666666666667,131.045636620952
0.0131875,-154.582578840266
0.0132083333333333,-241.308080298631
0.0132291666666667,120.779615372459
0.01325,227.903319968526
0.0132708333333333,-294.060535052064
0.0132916666666667,-360.224485795893
0.0133125,106.274241456556
0.0133333333333333,169.67133516763
0.0133541666666667,-249.865764229993
0.013375,150.622439890641
0.0133958333333333,123.672434409402
0.0134166666666667,-353.463744614217
0.0134375,-99.3257610987647
0.0134583333333333,311.911958372107
0.0134791666666667,118.881682362368
0.0135,-258.12978133675
0.0135208333333333,-142.124629545425
0.0135416666666667,173.221757115721
0.0135625,116.340260042598
0.0135833333333333,-205.108897218826
0.0136041666666667,-12.8041534767791
0.013625,0.878121139637461
0.0136458333333333,-375.25087577531
0.0136666666666667,-17.0009273619998
0.0136875,298.806388785124
0.0137083333333333,23.6233695949978
0.0137291666666667,-355.376625545886
0.01375,86.2037400656911
0.0137708333333333,140.997414837634
0.0137916666666667,6.32963910739232
0.0138125,-365.930086772716
0.0138333333333333,-76.3608697466721
0.0138541666666667,304.595541436652
0.013875,-268.714341023545
0.0138958333333333,-43.4287052753713
0.0139166666666667,324.627582629906
0.0139375,38.0307139129285
0.0139583333333333,-246.074156082122
0.0139791666666667,-35.3662754559286
0.014,349.704075374933
0.0140208333333333,49.7303062042767
0.0140416666666667,-132.335817323807
0.0140625,55.6230543051938
0.0140833333333333,356.3241295541
0.0141041666666667,12.5957220465806
0.014125,-105.890859018576
0.0141458333333333,253.131986845331
0.0141666666666667,-19.138650504141
0.0141875,-310.275779899776
0.0142083333333333,-2.85396680409797
0.0142291666666667,247.553569545279
0.01425,-17.9198153869614
0.0142708333333333,-306.586428502027
0.0142916666666667,-46.6059272556668
0.0143125,306.586838437372
0.0143333333333333,-21.4346882181776
0.0143541666666667,-262.185552442052
0.014375,260.820189830698
0.0143958333333333,186.985719737726
0.0144166666666667,-269.078410557173
0.0144375,-114.277739290803
0.0144583333333333,185.897155135524
0.0144791666666667,30.9799489121978
0.0145,-238.498319282218
0.0145208333333333,-130.869703004747
0.0145416666666667,288.25233823824
0.0145625,61.0798223436877
0.0145833333333333,-140.853996221529
0.0146041666666667,-108.15616502082
0.014625,278.217395228956
0.0146458333333333,-189.687569871353
0.0146666666666667,-224.169056267229
0.0146875,217.986736117812
0.0147083333333333,255.4676988104
0.0147291666666667,-240.835747300422
0.01475,-315.162341234466
0.0147708333333333,105.299731840512
0.0147916666666667,134.999464746924
0.0148125,-168.743768667757
0.0148333333333333,-246.637823919313
0.0148541666666667,149.896864097831
0.014875,-83.16019390589
0.0148958333333333,-229.51498208385
0.0149166666666667,26.8497451929539
0.0149375,271.673328750925
0.0149583333333333,68.3638178622688
0.0149791666666667,-332.687755329683
0.015,19.3741162747413
0.0150208333333333,300.575302696069
0.0150416666666667,27.3065177724748
0.0150625,-323.84404947152
0.0150833333333333,14.0055224006694
0.0151041666666667,247.822885944277
0.015125,-230.598235797939
0.0151458333333333,-287.763962598269
0.0151666666666667,239.236466961082
0.0151875,162.549034468339
0.0152083333333333,-183.665301698963
0.0152291666666667,-291.763491198769
0.01525,154.943971726327
0.0152708333333333,20.4198955621005
0.0152916666666667,-239.517065667084
0.0153125,-305.070955588226
0.0153333333333333,111.112659209655
0.0153541666666667,204.878639275495
0.015375,-275.932883918233
0.0153958333333333,12.7497780854764
0.0154166666666667,221.115266454165
0.0154375,90.7826113252743
0.0154583333333333,-351.273657818389
0.0154791666666667,-137.907463851852
0.0155,173.626687416896
0.0155208333333333,110.588897034208
0.0155416666666667,-203.255364399783
0.0155625,-84.0360327731786
0.0155833333333333,212.57166983767
0.0156041666666667,9.10493112562241
0.015625,-186.602522011044
0.0156458333333333,98.1002521443487
0.0156666666666667,283.178123494813
0.0156875,-33.3214642935446
0.0157083333333333,-221.388817732603
0.0157291666666667,-73.7045578377112
0.01575,265.870162602985
0.0157708333333333,91.6520745639897
0.0157916666666667,-379.21973223899
0.0158125,-157.056288525706
0.0158333333333333,320.282787182567
0.0158541666666667,61.9776006215562
0.015875,282.963174222093
0.0158958333333333,307.498982210391
0.0159166666666667,-211.02046246783
0.0159375,-217.851442215701
0.0159583333333333,242.407780158094
0.0159791666666667,326.642090347872
0.016,-266.563519558583
0.0160208333333333,-308.040251618032
0.0160416666666667,204.233942737443
0.0160625,316.682080665011
0.0160833333333333,-298.757344663965
0.0161041666666667,-274.312282595775
0.016125,228.697407029881
0.0161458333333333,182.40708881652
0.0161666666666667,-266.665014196093
0.0161875,-280.946559245945
0.0162083333333333,369.222507180479
0.0162291666666667,344.94446164274
0.01625,-231.596145545132
0.0162708333333333,-341.716504987915
0.0162916666666667,238.743965919239
0.0163125,218.411005783829
0.0163333333333333,-265.52862091695
0.0163541666666667,-125.533379234694
0.016375,-232.692104793867
0.0163958333333333,-324.386868312374
0.0164166666666667,328.271223809975
0.0164375,208.204199878411
0.0164583333333333,-364.190333379549
0.0164791666666667,-233.311070567731
0.0165,229.616531225242
0.0165208333333333,296.45759329792
0.0165416666666667,-191.204791928392
0.0165625,-252.639323492288
0.0165833333333333,333.955510254916
0.0166041666666667,179.028791319029
0.016625,-236.727151162655
0.0166458333333333,-146.478725539147
0.0166666666666667,310.21535868786
0.0166875,182.995965275254
0.0167083333333333,-289.562437433114
0.0167291666666667,-307.699453821295
0.01675,300.55388042407
0.0167708333333333,302.326594930689
0.0167916666666667,-252.372426739086
0.0168125,-299.378047633016
0.0168333333333333,240.531738644061
0.0168541666666667,241.123410956052
0.016875,-224.994916405218
0.0168958333333333,-390.375687518559
0.0169166666666667,264.482577130977
0.0169375,293.670784995877
0.0169583333333333,-317.036487922373
0.0169791666666667,-247.989152643571
0.017,272.791703795599
0.0170208333333333,219.815719662175
0.0170416666666667,-267.289668697411
0.0170625,-293.536642271904
0.0170833333333333,252.104785589997
0.0171041666666667,233.685002473668
0.017125,-273.395054157107
0.0171458333333333,-389.955363656106
0.0171666666666667,252.809896102178
0.0171875,243.936688977982
0.0172083333333333,-351.677774469184
0.0172291666666667,-256.074745248051
0.01725,251.090334790363
0.0172708333333333,328.991999086119
0.0172916666666667,-236.329481608261
0.0173125,-305.542591982442
0.0173333333333333,312.931823283005
0.0173541666666667,335.034212996461
0.017375,272.201539748081
0.0173958333333333,310.198905254224
0.0174166666666667,-354.29728673751
0.0174375,-209.298355507203
0.0174583333333333,216.683447297999
0.0174791666666667,165.400554227911
0.0175,-192.551316394584
0.0175208333333333,-280.98246814508
0.0175416666666667,304.580458671054
0.0175625,254.953094829313
0.0175833333333333,-339.511269399114
0.0176041666666667,-464.921286938598
0.017625,315.417721768084
0.0176458333333333,259.632063347465
0.0176666666666667,-289.208041492593
0.0176875,-252.365532864132
0.0177083333333333,209.229426347058
0.0177291666666667,232.577644849587
0.01775,-225.850954829089
0.0177708333333333,-240.617736750832
0.0177916666666667,217.665874768096
0.0178125,142.521513626601
0.0178333333333333,-330.862587705205
0.0178541666666667,-264.073589040388
0.017875,-219.566681738999
0.0178958333333333,282.87661029083
0.0179166666666667,208.5719592839
0.0179375,-258.44216910902
0.0179583333333333,-348.783880659402
0.0179791666666667,218.430782300058
0.018,237.203836827198
0.0180208333333333,-352.27039636768
0.0180416666666667,-293.706648558127
0.0180625,222.159129927869
0.0180833333333333,259.693069241495
0.0181041666666667,-305.405387635903
0.018125,-302.18910110871
0.0181458333333333,246.381404458521
0.0181666666666667,352.50891333162
0.0181875,-239.857568151764
0.0182083333333333,-273.540073854286
0.0182291666666667,206.320985061373
0.01825,177.806647868119
0.0182708333333333,-416.011284695109
0.0182916666666667,-117.961919410647
0.0183125,355.373114409835
0.0183333333333333,292.852161427911
0.0183541666666667,-355.487112840839
0.018375,-347.196982201576
0.0183958333333333,-243.686689411331
0.0184166666666667,372.782394700457
0.0184375,173.679664397995
0.0184583333333333,-323.417137555784
0.0184791666666667,-282.300191396042
0.0185,174.238340017894
0.0185208333333333,328.553029744115
0.0185416666666667,-321.294482250949
0.0185625,-160.307853153723
0.0185833333333333,272.071745129157
0.0186041666666667,302.152247362146
0.018625,207.342765367293
0.0186458333333333,-315.331246140248
0.0186666666666667,-348.56317219147
0.0186875,301.137506564058
0.0187083333333333,375.504701500967
0.0187291666666667,-313.423458438018
0.01875,-269.292942583944
