t_s,tx
0.00145833333333333,646.715672757899
0.00146875,646.715672757904
0.00147916666666667,267.878402655571
0.00148958333333333,-267.878402655562
0.0015,-646.7156727579
0.00151041666666667,-646.715672757903
0.00152083333333333,-267.878402655569
0.00153125,267.878402655564
0.00154166666666667,646.715672757901
0.00155208333333333,646.715672757906
0.0015625,267.878402655567
0.00157291666666667,-267.878402655557
0.00158333333333333,-646.715672757898
0.00159375,-646.715672757905
0.00160416666666667,-267.878402655565
0.00161458333333333,267.878402655559
0.001625,-68.6119982306979
0.00163541666666667,444.075298914554
0.00164583333333333,696.629308670538
0.00165625,541.107317353923
0.00166666666666667,68.6119982306955
0.00167708333333333,-444.075298914548
0.0016875,-696.629308670537
0.00169791666666667,-541.107317353921
0.00170833333333333,-68.611998230703
0.00171875,444.075298914542
0.00172916666666667,696.629308670536
0.00173958333333333,541.107317353914
0.00175,68.6119982306907
0.00176041666666667,-444.075298914552
0.00177083333333333,-696.629308670538
0.00178125,-541.107317353918
0.00179166666666667,-68.6119982306982
0.00180208333333333,444.075298914546
0.0018125,696.629308670537
0.00182291666666667,541.107317353923
0.00183333333333333,68.6119982307057
0.00184375,-444.07529891454
0.00185416666666667,-696.629308670538
0.00186458333333333,-541.107317353915
0.001875,-700
0.00188541666666667,-494.974746830585
0.00189583333333333,-4.97249929098387e-12
0.00190625,494.974746830579
0.00191666666666667,700
0.00192708333333333,494.974746830591
0.0019375,1.25189232924052e-11
0.00194791666666667,-494.974746830573
0.00195833333333333,-700
0.00196875,-494.974746830582
0.00197916666666667,-1.70150692543794e-13
0.00198958333333333,494.974746830582
0.002,700
0.00201041666666667,494.974746830573
0.00202083333333333,7.71657469396516e-12
0.00203125,-494.974746830577
0.00204166666666667,-700
0.00205208333333333,-494.974746830593
0.0020625,4.63219790589628e-12
0.00207291666666667,494.974746830571
0.00208333333333333,700
0.00209375,494.974746830584
0.00210416666666667,2.28094226968079e-11
0.00211458333333333,-494.97474683058
0.002125,68.6119982306988
0.00213541666666667,-444.075298914545
0.00214583333333333,-696.629308670537
0.00215625,-541.107317353911
0.00216666666666667,-68.6119982307063
0.00217708333333333,444.075298914555
0.0021875,696.629308670538
0.00219791666666667,541.107317353916
0.00220833333333333,68.611998230694
0.00221875,-444.075298914534
0.00222916666666667,-696.629308670537
0.00223958333333333,-541.107317353921
0.00225,-68.6119982307015
0.00226041666666667,444.075298914543
0.00227083333333333,696.629308670538
0.00228125,541.107317353925
0.00229166666666667,68.6119982306893
0.00230208333333333,-444.075298914553
0.0023125,-696.629308670536
0.00232291666666667,-541.107317353917
0.00233333333333333,-68.6119982306968
0.00234375,444.075298914547
0.00235416666666667,696.629308670537
0.00236458333333333,541.107317353922
0.002375,646.715672757896
0.00238541666666667,646.715672757899
0.00239583333333333,267.878402655578
0.00240625,-267.878402655546
0.00241666666666667,-646.715672757901
0.00242708333333333,-646.715672757909
0.0024375,-267.878402655566
0.00244791666666667,267.878402655558
0.00245833333333333,646.715672757898
0.00246875,646.715672757904
0.00247916666666667,267.878402655555
0.00248958333333333,-267.878402655551
0.0025,-646.715672757903
0.00251041666666667,-646.7156727579
0.00252083333333333,-267.87840265558
0.00253125,267.878402655562
0.00254166666666667,646.715672757892
0.00255208333333333,646.715672757903
0.0025625,267.878402655569
0.00257291666666667,-267.878402655555
0.00258333333333333,-646.715672757897
0.00259375,-646.715672757898
0.00260416666666667,-267.878402655576
0.00261458333333333,267.878402655548
0.002625,-541.107317353915
0.00263541666666667,-68.611998230712
0.00264583333333333,444.075298914551
0.00265625,696.629308670538
0.00266666666666667,541.107317353919
0.00267708333333333,68.6119982306998
0.0026875,-444.075298914545
0.00269791666666667,-696.629308670537
0.00270833333333333,-541.107317353912
0.00271875,-68.6119982307072
0.00272916666666667,444.075298914539
0.00273958333333333,696.629308670538
0.00275,541.107317353929
0.00276041666666667,68.611998230695
0.00277083333333333,-444.075298914548
0.00278125,-696.629308670537
0.00279166666666667,-541.107317353921
0.00280208333333333,-68.6119982306827
0.0028125,444.075298914543
0.00282291666666667,696.629308670536
0.00283333333333333,541.107317353913
0.00284375,68.61199823071
0.00285416666666667,-444.075298914552
0.00286458333333333,-696.629308670536
0.002875,3.04238072298995e-12
0.00288541666666667,-494.97474683058
0.00289583333333333,-700
0.00290625,-494.974746830589
0.00291666666666667,-1.05888047244113e-11
0.00292708333333333,494.974746830574
0.0029375,700
0.00294791666666667,494.974746830581
0.00295833333333333,1.81352287258327e-11
0.00296875,-494.974746830583
0.00297916666666667,-700
0.00298958333333333,-494.974746830586
0.003,-5.78645612597124e-12
0.00301041666666667,494.974746830592
0.00302083333333333,700
0.00303125,494.974746830591
0.00304166666666667,1.33328801273926e-11
0.00305208333333333,-494.974746830572
0.0030625,-700
0.00307291666666667,-494.974746830597
0.00308333333333333,-9.84107527531172e-13
0.00309375,494.974746830581
0.00310416666666667,700
0.00311458333333333,494.974746830588
0.003125,444.075298914545
0.00313541666666667,696.629308670537
0.00314583333333333,541.107317353924
0.00315625,68.6119982306871
0.00316666666666667,-444.075298914539
0.00317708333333333,-696.629308670538
0.0031875,-541.107317353929
0.00319791666666667,-68.6119982306945
0.00320833333333333,444.075298914549
0.00321875,696.629308670535
0.00322916666666667,541.107317353921
0.00323958333333333,68.6119982307021
0.00325,-444.075298914543
0.00326041666666667,-696.629308670536
0.00327083333333333,-541.107317353913
0.00328125,-68.6119982307096
0.00329166666666667,444.075298914552
0.00330208333333333,696.629308670538
0.0033125,541.10731735393
0.00332291666666667,68.6119982306972
0.00333333333333333,-444.075298914547
0.00334375,-696.629308670537
0.00335416666666667,-541.107317353923
0.00336458333333333,-68.6119982307048
0.003375,-646.715672757896
0.00338541666666667,-646.715672757899
0.00339583333333333,-267.878402655578
0.00340625,267.878402655564
0.00341666666666667,646.715672757893
0.00342708333333333,646.715672757902
0.0034375,267.878402655585
0.00344791666666667,-267.878402655557
0.00345833333333333,-646.71567275789
0.00346875,-646.715672757904
0.00347916666666667,-267.878402655555
0.00348958333333333,267.87840265555
0.0035,646.715672757902
0.00351041666666667,646.715672757907
0.00352083333333333,267.878402655562
0.00353125,-267.878402655543
0.00354166666666667,-646.715672757899
0.00355208333333333,-646.71567275791
0.0035625,-267.878402655569
0.00357291666666667,267.878402655536
0.00358333333333333,646.715672757897
0.00359375,646.715672757898
0.00360416666666667,267.878402655576
0.00361458333333333,-267.878402655566
0.003625,696.629308670536
0.00363541666666667,541.107317353917
0.00364583333333333,68.6119982307151
0.00365625,-444.075298914548
0.00366666666666667,-696.629308670535
0.00367708333333333,-541.107317353921
0.0036875,-68.6119982307226
0.00369791666666667,444.075298914542
0.00370833333333333,696.629308670538
0.00371875,541.107317353926
0.00372916666666667,68.6119982306906
0.00373958333333333,-444.075298914537
0.00375,-696.629308670538
0.00376041666666667,-541.107317353931
0.00377083333333333,-68.6119982306981
0.00378125,444.075298914531
0.00379166666666667,696.629308670537
0.00380208333333333,541.107317353911
0.0038125,68.6119982307056
0.00382291666666667,-444.075298914556
0.00383333333333333,-696.629308670536
0.00384375,-541.107317353915
0.00385416666666667,-68.6119982307131
0.00386458333333333,444.07529891455
0.003875,-700
0.00388541666666667,-494.974746830588
0.00389583333333333,-2.84681574817599e-11
0.00390625,494.974746830576
0.00391666666666667,700
0.00392708333333333,494.974746830565
0.0039375,-3.77581171938435e-12
0.00394791666666667,-494.974746830571
0.00395833333333333,-700
0.00396875,-494.974746830599
0.00397916666666667,-3.77061228203701e-12
0.00398958333333333,494.974746830593
0.004,700
0.00401041666666667,494.974746830604
0.00402083333333333,-2.84733569191072e-11
0.00403125,-494.974746830588
0.00404166666666667,-700
0.00405208333333333,-494.974746830581
0.0040625,-1.88634602848797e-11
0.00407291666666667,494.974746830583
0.00408333333333333,700
0.00409375,494.974746830587
0.00410416666666667,2.64098842863011e-11
0.00411458333333333,-494.974746830549
0.004125,696.629308670539
0.00413541666666667,541.107317353923
0.00414583333333333,68.6119982307259
0.00415625,-444.07529891454
0.00416666666666667,-696.629308670538
0.00417708333333333,-541.107317353928
0.0041875,-68.6119982306938
0.00419791666666667,444.075298914534
0.00420833333333333,696.629308670533
0.00421875,541.107317353908
0.00422916666666667,68.6119982307013
0.00423958333333333,-444.075298914528
0.00425,-696.629308670537
0.00426041666666667,-541.107317353913
0.00427083333333333,-68.6119982307088
0.00428125,444.075298914553
0.00429166666666667,696.629308670536
0.00430208333333333,541.107317353943
0.0043125,68.6119982306767
0.00432291666666667,-444.075298914547
0.00433333333333333,-696.629308670535
0.00434375,-541.107317353922
0.00435416666666667,-68.6119982306843
0.00436458333333333,444.075298914541
0.004375,-646.715672757903
0.00438541666666667,-646.715672757907
0.00439583333333333,-267.878402655562
0.00440625,267.878402655544
0.00441666666666667,646.7156727579
0.00442708333333333,646.71567275791
0.0044375,267.878402655605
0.00444791666666667,-267.878402655574
0.00445833333333333,-646.715672757897
0.00446875,-646.715672757913
0.00447916666666667,-267.878402655575
0.00448958333333333,267.878402655567
0.0045,646.715672757894
0.00451041666666667,646.715672757901
0.00452083333333333,267.878402655582
0.00453125,-267.878402655523
0.00454166666666667,-646.715672757906
0.00455208333333333,-646.715672757903
0.0045625,-267.878402655589
0.00457291666666667,267.878402655553
0.00458333333333333,646.715672757903
0.00459375,646.715672757906
0.00460416666666667,267.87840265556
0.00461458333333333,-267.878402655546
0.004625,444.075298914522
0.00463541666666667,696.62930867054
0.00464583333333333,541.107317353918
0.00465625,68.6119982307168
0.00466666666666667,-444.075298914547
0.00467708333333333,-696.629308670539
0.0046875,-541.107317353922
0.00469791666666667,-68.6119982306847
0.00470833333333333,444.075298914541
0.00471875,696.629308670534
0.00472916666666667,541.107317353927
0.00473958333333333,68.6119982306923
0.00475,-444.075298914535
0.00476041666666667,-696.629308670534
0.00477083333333333,-541.107317353907
0.00478125,-68.6119982306998
0.00479166666666667,444.075298914529
0.00480208333333333,696.629308670537
0.0048125,541.107317353937
0.00482291666666667,68.6119982307072
0.00483333333333333,-444.075298914554
0.00484375,-696.629308670536
0.00485416666666667,-541.107317353942
0.00486458333333333,-68.6119982306752
0.004875,7.71484154818271e-12
0.00488541666666667,-494.974746830562
0.00489583333333333,-700
0.00490625,-494.974746830579
0.00491666666666667,-1.52612655496041e-11
0.00492708333333333,494.974746830585
0.0049375,700
0.00494791666666667,494.974746830612
0.00495833333333333,-1.69827036515402e-11
0.00496875,-494.97474683058
0.00497916666666667,-700
0.00498958333333333,-494.974746830589
0.005,9.4362796501188e-12
0.00501041666666667,494.974746830575
0.00502083333333333,700
0.00503125,494.974746830595
0.00504166666666667,3.79005375538682e-11
0.00505208333333333,-494.974746830569
0.0050625,-700
0.00507291666666667,-494.9747468306
0.00508333333333333,-4.54469615552895e-11
0.00509375,494.974746830592
0.00510416666666667,700
0.00511458333333333,494.974746830605
0.005125,-541.107317353923
0.00513541666666667,-68.611998230725
0.00514583333333333,444.07529891454
0.00515625,696.629308670538
0.00516666666666667,541.107317353928
0.00517708333333333,68.6119982307326
0.0051875,-444.075298914565
0.00519791666666667,-696.629308670537
0.00520833333333333,-541.107317353932
0.00521875,-68.6119982307005
0.00522916666666667,444.075298914529
0.00523958333333333,696.629308670537
0.00525,541.107317353912
0.00526041666666667,68.611998230708
0.00527083333333333,-444.075298914523
0.00528125,-696.62930867054
0.00529166666666667,-541.107317353917
0.00530208333333333,-68.6119982307155
0.0053125,444.075298914548
0.00532291666666667,696.629308670535
0.00533333333333333,541.107317353922
0.00534375,68.6119982306834
0.00535416666666667,-444.075298914542
0.00536458333333333,-696.629308670534
0.005375,646.715672757894
0.00538541666666667,646.715672757901
0.00539583333333333,267.878402655584
0.00540625,-267.878402655522
0.00541666666666667,-646.715672757906
0.00542708333333333,-646.715672757904
0.0054375,-267.878402655591
0.00544791666666667,267.878402655552
0.00545833333333333,646.715672757888
0.00546875,646.715672757907
0.00547916666666667,267.878402655561
0.00548958333333333,-267.878402655545
0.0055,-646.715672757885
0.00551041666666667,-646.715672757894
0.00552083333333333,-267.878402655568
0.00553125,267.878402655538
0.00554166666666667,646.715672757897
0.00555208333333333,646.715672757913
0.0055625,267.878402655575
0.00557291666666667,-267.878402655568
0.00558333333333333,-646.715672757894
0.00559375,-646.715672757915
0.00560416666666667,-267.878402655545
0.00561458333333333,267.878402655561
0.005625,68.6119982307134
0.00563541666666667,-444.075298914549
0.00564583333333333,-696.629308670535
0.00565625,-541.10731735392
0.00566666666666667,-68.6119982306813
0.00567708333333333,444.075298914544
0.0056875,696.629308670535
0.00569791666666667,541.10731735395
0.00570833333333333,68.6119982306889
0.00571875,-444.075298914538
0.00572916666666667,-696.629308670534
0.00573958333333333,-541.10731735393
0.00575,-68.6119982306964
0.00576041666666667,444.075298914532
0.00577083333333333,696.629308670537
0.00578125,541.107317353935
0.00579166666666667,68.6119982307435
0.00580208333333333,-444.075298914557
0.0058125,-696.629308670536
0.00582291666666667,-541.107317353939
0.00583333333333333,-68.6119982307114
0.00584375,444.075298914551
0.00585416666666667,696.629308670536
0.00586458333333333,541.107317353919
0.005875,-700
0.00588541666666667,-494.97474683059
0.00589583333333333,8.06467523507376e-12
0.00590625,494.974746830574
0.00591666666666667,700
0.00592708333333333,494.974746830568
0.0059375,-5.18251233652395e-13
0.00594791666666667,-494.974746830568
0.00595833333333333,-700
0.00596875,-494.974746830601
0.00597916666666667,-7.02817276776897e-12
0.00598958333333333,494.974746830591
0.006,700
0.00601041666666667,494.974746830606
0.00602083333333333,-2.52157964333753e-11
0.00603125,-494.974746830586
0.00604166666666667,-700
0.00605208333333333,-494.974746830612
0.0060625,-2.21210207706117e-11
0.00607291666666667,494.97474683058
0.00608333333333333,700
0.00609375,494.974746830589
0.00610416666666667,2.96674447720331e-11
0.00611458333333333,-494.974746830547
0.006125,-68.611998230687
0.00613541666666667,444.075298914539
0.00614583333333333,696.629308670534
0.00615625,541.107317353929
0.00616666666666667,68.6119982306945
0.00617708333333333,-444.075298914533
0.0061875,-696.629308670537
0.00619791666666667,-541.107317353933
0.00620833333333333,-68.6119982307416
0.00621875,444.075298914558
0.00622916666666667,696.629308670536
0.00623958333333333,541.107317353938
0.00625,68.6119982307095
0.00626041666666667,-444.075298914552
0.00627083333333333,-696.629308670536
0.00628125,-541.107317353918
0.00629166666666667,-68.611998230717
0.00630208333333333,444.075298914516
0.0063125,696.629308670539
0.00632291666666667,541.107317353923
0.00633333333333333,68.6119982307245
0.00634375,-444.075298914541
0.00635416666666667,-696.629308670538
0.00636458333333333,-541.107317353927
0.006375,646.715672757885
0.00638541666666667,646.715672757909
0.00639583333333333,267.878402655567
0.00640625,-267.878402655539
0.00641666666666667,-646.715672757898
0.00642708333333333,-646.715672757912
0.0064375,-267.87840265561
0.00644791666666667,267.878402655569
0.00645833333333333,646.715672757895
0.00646875,646.715672757915
0.00647916666666667,267.878402655581
0.00648958333333333,-267.878402655562
0.0065,-646.715672757892
0.00651041666666667,-646.715672757903
0.00652083333333333,-267.878402655588
0.00653125,267.878402655518
0.00654166666666667,646.715672757904
0.00655208333333333,646.715672757906
0.0065625,267.878402655595
0.00657291666666667,-267.878402655548
0.00658333333333333,-646.715672757901
0.00659375,-646.715672757908
0.00660416666666667,-267.878402655565
0.00661458333333333,267.878402655541
0.006625,541.107317353942
0.00663541666666667,68.6119982306753
0.00664583333333333,-444.075298914548
0.00665625,-696.629308670535
0.00666666666666667,-541.107317353921
0.00667708333333333,-68.6119982306829
0.0066875,444.075298914542
0.00669791666666667,696.629308670534
0.00670833333333333,541.107317353926
0.00671875,68.6119982307299
0.00672916666666667,-444.075298914537
0.00673958333333333,-696.629308670538
0.00675,-541.107317353931
0.00676041666666667,-68.6119982307375
0.00677083333333333,444.075298914562
0.00678125,696.629308670537
0.00679166666666667,541.107317353936
0.00680208333333333,68.6119982306658
0.0068125,-444.075298914556
0.00682291666666667,-696.629308670536
0.00683333333333333,-541.10731735394
0.00684375,-68.6119982306733
0.00685416666666667,444.07529891455
0.00686458333333333,696.629308670535
0.006875,4.5617545534279e-11
0.00688541666666667,-494.974746830592
0.00689583333333333,-700
0.00690625,-494.974746830605
0.00691666666666667,-5.31639695357003e-11
0.00692708333333333,494.974746830587
0.0069375,700
0.00694791666666667,494.974746830611
0.00695833333333333,-1.88703928680095e-11
0.00696875,-494.974746830581
0.00697916666666667,-700
0.00698958333333333,-494.97474683056
0.007,1.13239688665882e-11
0.00701041666666667,494.974746830576
0.00702083333333333,700
0.00703125,494.974746830565
0.00704166666666667,-3.7775448651668e-12
0.00705208333333333,-494.974746830571
0.0070625,-700
0.00707291666666667,-494.974746830571
0.00708333333333333,-3.76887913625456e-12
0.00709375,494.974746830565
0.00710416666666667,700
0.00711458333333333,494.974746830632
0.007125,-444.07529891454
0.00713541666666667,-696.629308670534
0.00714583333333333,-541.107317353953
0.00715625,-68.6119982306934
0.00716666666666667,444.075298914534
0.00717708333333333,696.629308670534
0.0071875,541.107317353908
0.00719791666666667,68.6119982307009
0.00720833333333333,-444.075298914528
0.00721875,-696.62930867054
0.00722916666666667,-541.107317353912
0.00723958333333333,-68.6119982307084
0.00725,444.075298914523
0.00726041666666667,696.62930867054
0.00727083333333333,541.107317353917
0.00728125,68.6119982307159
0.00729166666666667,-444.075298914517
0.00730208333333333,-696.629308670531
0.0073125,-541.107317353922
0.00732291666666667,-68.6119982307235
0.00733333333333333,444.075298914511
0.00734375,696.62930867053
0.00735416666666667,541.107317353927
0.00736458333333333,68.6119982307309
0.007375,-646.715672757878
0.00738541666666667,-646.715672757901
0.00739583333333333,-267.878402655584
0.00740625,267.878402655521
0.00741666666666667,646.715672757906
0.00742708333333333,646.715672757904
0.0074375,267.878402655591
0.00744791666666667,-267.878402655588
0.00745833333333333,-646.715672757903
0.00746875,-646.715672757907
0.00747916666666667,-267.878402655598
0.00748958333333333,267.878402655581
0.0075,646.7156727579
0.00751041666666667,646.71567275791
0.00752083333333333,267.878402655605
0.00753125,-267.878402655501
0.00754166666666667,-646.715672757897
0.00755208333333333,-646.715672757913
0.0075625,-267.878402655612
0.00757291666666667,267.878402655567
0.00758333333333333,646.715672757894
0.00759375,646.715672757916
0.00760416666666667,267.878402655545
0.00761458333333333,-267.87840265556
0.007625,-696.629308670535
0.00763541666666667,-541.107317353897
0.00764583333333333,-68.6119982306842
0.00765625,444.075298914541
0.00766666666666667,696.629308670534
0.00767708333333333,541.107317353902
0.0076875,68.6119982306918
0.00769791666666667,-444.075298914535
0.00770833333333333,-696.629308670534
0.00771875,-541.107317353957
0.00772916666666667,-68.6119982306993
0.00773958333333333,444.07529891453
0.00775,696.629308670533
0.00776041666666667,541.107317353962
0.00777083333333333,68.6119982307068
0.00778125,-444.075298914524
0.00779166666666667,-696.629308670532
0.00780208333333333,-541.107317353916
0.0078125,-68.6119982307143
0.00782291666666667,444.07529891458
0.00783333333333333,696.629308670531
0.00784375,541.107317353921
0.00785416666666667,68.6119982306426
0.00786458333333333,-444.075298914512
0.007875,-700
0.00788541666666667,-494.974746830594
0.00789583333333333,-3.73835861795526e-11
0.00790625,494.974746830598
0.00791666666666667,700
0.00792708333333333,494.9747468306
0.0079375,4.4930010180974e-11
0.00794791666666667,-494.974746830592
0.00795833333333333,-700
0.00796875,-494.974746830605
0.00797916666666667,2.71043522227359e-11
0.00798958333333333,494.974746830531
0.008,700
0.00801041666666667,494.974746830554
0.00802083333333333,6.00228581838167e-11
0.00803125,-494.974746830582
0.00804166666666667,-700
0.00805208333333333,-494.974746830616
0.0080625,1.20115042198931e-11
0.00807291666666667,494.974746830576
0.00808333333333333,700
0.00809375,494.974746830565
0.00810416666666667,-4.46508021847177e-12
0.00811458333333333,-494.974746830571
0.008125,-696.629308670534
0.00813541666666667,-541.107317353904
0.00814583333333333,-68.6119982306955
0.00815625,444.075298914533
0.00816666666666667,696.629308670533
0.00817708333333333,541.107317353959
0.0081875,68.611998230703
0.00819791666666667,-444.075298914527
0.00820833333333333,-696.629308670533
0.00821875,-541.107317353914
0.00822916666666667,-68.6119982307897
0.00823958333333333,444.075298914521
0.00825,696.62930867054
0.00826041666666667,541.107317353969
0.00827083333333333,68.611998230718
0.00828125,-444.075298914577
0.00829166666666667,-696.629308670531
0.00830208333333333,-541.107317353923
0.0083125,-68.6119982307255
0.00832291666666667,444.075298914509
0.00833333333333333,696.629308670538
0.00834375,541.107317353928
0.00835416666666667,68.611998230733
0.00836458333333333,-444.075298914503
0.008375,-646.715672757899
0.00838541666666667,-646.715672757911
0.00839583333333333,-267.878402655608
0.00840625,267.878402655572
0.00841666666666667,646.715672757865
0.00842708333333333,646.715672757914
0.0084375,267.878402655541
0.00844791666666667,-267.878402655491
0.00845833333333333,-646.715672757893
0.00846875,-646.715672757886
0.00847916666666667,-267.878402655621
0.00848958333333333,267.878402655558
0.0085,646.71567275789
0.00851041666666667,646.715672757919
0.00852083333333333,267.878402655555
0.00853125,-267.878402655551
0.00854166666666667,-646.715672757887
0.00855208333333333,-646.715672757922
0.0085625,-267.878402655562
0.00857291666666667,267.878402655544
0.00858333333333333,646.715672757884
0.00859375,646.715672757895
0.00860416666666667,267.878402655642
0.00861458333333333,-267.878402655537
0.008625,-444.075298914575
0.00863541666666667,-696.629308670531
0.00864583333333333,-541.107317353925
0.00865625,-68.6119982306489
0.00866666666666667,444.075298914507
0.00867708333333333,696.629308670538
0.0086875,541.107317353929
0.00869791666666667,68.6119982307356
0.00870833333333333,-444.075298914563
0.00871875,-696.629308670537
0.00872916666666667,-541.107317353934
0.00873958333333333,-68.6119982307431
0.00875,444.075298914557
0.00876041666666667,696.629308670536
0.00877083333333333,541.107317353939
0.00878125,68.6119982306714
0.00879166666666667,-444.075298914551
0.00880208333333333,-696.629308670535
0.0088125,-541.107317353944
0.00882291666666667,-68.611998230758
0.00883333333333333,444.075298914545
0.00884375,696.629308670535
0.00885416666666667,541.107317353949
0.00886458333333333,68.6119982306864
0.008875,9.53105079672877e-11
0.00888541666666667,-494.974746830557
0.00889583333333333,-700
0.00890625,-494.974746830641
0.00891666666666667,-2.32761455635779e-11
0.00892708333333333,494.974746830608
0.0089375,700
0.00894791666666667,494.97474683059
0.00895833333333333,3.08225695649993e-11
0.00896875,-494.974746830546
0.00897916666666667,-700
0.00898958333333333,-494.974746830595
0.009,-3.83689935664206e-11
0.00901041666666667,494.974746830541
0.00902083333333333,700
0.00903125,494.9747468306
0.00904166666666667,4.5915417567842e-11
0.00905208333333333,-494.974746830592
0.0090625,-700
0.00907291666666667,-494.974746830606
0.00908333333333333,2.61189448358679e-11
0.00909375,494.97474683053
0.00910416666666667,700
0.00911458333333333,494.974746830555
0.009125,541.107317353955
0.00913541666666667,68.6119982306957
0.00914583333333333,-444.075298914532
0.00915625,-696.629308670533
0.00916666666666667,-541.107317353909
0.00917708333333333,-68.6119982307032
0.0091875,444.075298914527
0.00919791666666667,696.629308670532
0.00920833333333333,541.107317353914
0.00921875,68.6119982307107
0.00922916666666667,-444.075298914521
0.00923958333333333,-696.62930867054
0.00925,-541.107317353969
0.00926041666666667,-68.6119982307182
0.00927083333333333,444.075298914576
0.00928125,696.629308670531
0.00929166666666667,541.107317353923
0.00930208333333333,68.6119982306465
0.0093125,-444.075298914509
0.00932291666666667,-696.629308670538
0.00933333333333333,-541.107317353928
0.00934375,-68.6119982307332
0.00935416666666667,444.075298914565
0.00936458333333333,696.629308670537
0.009375,646.715672757891
0.00938541666666667,646.715672757919
0.00939583333333333,267.878402655554
0.00940625,-267.878402655551
